NOM_USUEL;AAAAMM;RR;RR_ME;UMM;INST;TM
PARIS-MONTSOURIS;195907;15.9;;57.0;21132.0;21.9
PARIS-MONTSOURIS;195908;14.4;;66.0;15750.0;20.0
PARIS-MONTSOURIS;195909;5.2;;56.0;17844.0;19.1
PARIS-MONTSOURIS;195910;44.8;;74.0;11262.0;13.8
PARIS-MONTSOURIS;195911;45.3;;85.0;3216.0;7.4
PARIS-MONTSOURIS;195912;70.1;;84.0;2160.0;6.5
PARIS-MONTSOURIS;196001;39.7;;82.0;3318.0;4.5
PARIS-MONTSOURIS;196002;39.7;;76.0;5388.0;5.5
PARIS-MONTSOURIS;196003;45.1;;75.0;9204.0;9.4
PARIS-MONTSOURIS;196004;14.4;;68.0;11556.0;11.0
PARIS-MONTSOURIS;196005;23.6;;63.0;15408.0;16.2
PARIS-MONTSOURIS;196006;109.8;;70.0;15000.0;18.5
PARIS-MONTSOURIS;196007;66.2;;74.0;10410.0;17.4
PARIS-MONTSOURIS;196008;89.8;;78.0;11598.0;18.0
PARIS-MONTSOURIS;196009;66.3;;82.0;9798.0;15.2
PARIS-MONTSOURIS;196010;123.7;;86.0;5994.0;11.9
PARIS-MONTSOURIS;196011;62.1;;85.0;4206.0;9.3
PARIS-MONTSOURIS;196012;58.3;;86.0;2088.0;4.0
PARIS-MONTSOURIS;196101;61.8;;84.0;3294.0;4.0
PARIS-MONTSOURIS;196102;34.9;;81.0;6636.0;9.1
PARIS-MONTSOURIS;196103;3.8;;69.0;13740.0;10.2
PARIS-MONTSOURIS;196104;48.5;;75.0;10740.0;13.7
PARIS-MONTSOURIS;196105;56.9;;66.0;14286.0;13.5
PARIS-MONTSOURIS;196106;36.6;;68.0;14508.0;17.8
PARIS-MONTSOURIS;196107;49.8;;65.0;14472.0;18.5
PARIS-MONTSOURIS;196108;4.7;;66.0;14952.0;19.2
PARIS-MONTSOURIS;196109;59.6;;75.0;12198.0;19.8
PARIS-MONTSOURIS;196110;72.0;;86.0;6930.0;12.7
PARIS-MONTSOURIS;196111;61.7;;84.0;3054.0;6.8
PARIS-MONTSOURIS;196112;47.8;;79.0;3930.0;4.9
PARIS-MONTSOURIS;196201;59.1;;80.0;4152.0;5.7
PARIS-MONTSOURIS;196202;25.0;;72.0;4680.0;4.9
PARIS-MONTSOURIS;196203;57.2;;70.0;8292.0;4.6
PARIS-MONTSOURIS;196204;35.6;;70.0;10302.0;10.2
PARIS-MONTSOURIS;196205;43.3;;;11124.0;12.5
PARIS-MONTSOURIS;196206;17.3;;61.0;17598.0;16.8
PARIS-MONTSOURIS;196207;55.3;;68.0;13854.0;18.1
PARIS-MONTSOURIS;196208;29.6;;70.0;15174.0;18.6
PARIS-MONTSOURIS;196209;40.8;;74.0;11868.0;15.8
PARIS-MONTSOURIS;196210;33.2;;79.0;10500.0;12.6
PARIS-MONTSOURIS;196211;89.3;;87.0;1836.0;6.0
PARIS-MONTSOURIS;196212;40.4;;77.0;5760.0;1.8
PARIS-MONTSOURIS;196301;14.2;;77.0;5346.0;-1.6
PARIS-MONTSOURIS;196302;23.1;;74.0;5508.0;-0.5
PARIS-MONTSOURIS;196303;64.4;;74.0;9300.0;7.6
PARIS-MONTSOURIS;196304;45.6;;72.0;9462.0;10.9
PARIS-MONTSOURIS;196305;50.4;;68.0;11766.0;13.2
PARIS-MONTSOURIS;196306;85.1;;74.0;12144.0;17.2
PARIS-MONTSOURIS;196307;24.7;;64.0;17886.0;19.7
PARIS-MONTSOURIS;196308;107.4;;78.0;10074.0;16.9
PARIS-MONTSOURIS;196309;27.9;;81.0;8502.0;15.9
PARIS-MONTSOURIS;196310;19.9;;85.0;6180.0;12.1
PARIS-MONTSOURIS;196311;91.4;;85.0;5952.0;10.3
PARIS-MONTSOURIS;196312;5.0;;86.0;2820.0;1.2
PARIS-MONTSOURIS;196401;21.3;;87.0;2802.0;1.7
PARIS-MONTSOURIS;196402;43.4;;80.0;3252.0;6.7
PARIS-MONTSOURIS;196403;47.3;;76.0;5292.0;6.0
PARIS-MONTSOURIS;196404;59.3;;71.0;11130.0;10.8
PARIS-MONTSOURIS;196405;67.3;;68.0;15942.0;16.5
PARIS-MONTSOURIS;196406;41.7;;68.0;16626.0;17.7
PARIS-MONTSOURIS;196407;32.3;;65.0;17778.0;20.4
PARIS-MONTSOURIS;196408;20.3;;65.0;14868.0;19.5
PARIS-MONTSOURIS;196409;41.7;;72.0;14040.0;17.9
PARIS-MONTSOURIS;196410;56.2;;81.0;6924.0;10.3
PARIS-MONTSOURIS;196411;45.5;;83.0;2514.0;7.9
PARIS-MONTSOURIS;196412;47.2;;83.0;3792.0;3.5
PARIS-MONTSOURIS;196501;90.9;;86.0;3744.0;4.3
PARIS-MONTSOURIS;196502;7.2;;72.0;5556.0;2.7
PARIS-MONTSOURIS;196503;80.3;;73.0;8874.0;8.1
PARIS-MONTSOURIS;196504;58.1;;72.0;9846.0;10.4
PARIS-MONTSOURIS;196505;76.4;;70.0;12282.0;14.2
PARIS-MONTSOURIS;196506;36.9;;68.0;15594.0;17.5
PARIS-MONTSOURIS;196507;97.1;;;10812.0;17.0
PARIS-MONTSOURIS;196508;99.2;;73.0;13902.0;18.0
PARIS-MONTSOURIS;196509;118.8;;82.0;8814.0;14.5
PARIS-MONTSOURIS;196510;14.8;;81.0;13722.0;12.8
PARIS-MONTSOURIS;196511;106.4;;81.0;4200.0;6.6
PARIS-MONTSOURIS;196512;93.7;;84.0;2664.0;6.8
PARIS-MONTSOURIS;196601;72.8;;81.0;5172.0;2.3
PARIS-MONTSOURIS;196602;61.6;;81.0;4524.0;9.0
PARIS-MONTSOURIS;196603;20.7;;71.0;8406.0;7.8
PARIS-MONTSOURIS;196604;97.8;;76.0;9426.0;12.1
PARIS-MONTSOURIS;196605;33.4;;71.0;13836.0;14.1
PARIS-MONTSOURIS;196606;47.0;;68.0;17028.0;19.0
PARIS-MONTSOURIS;196607;81.4;;72.0;11820.0;17.9
PARIS-MONTSOURIS;196608;81.8;;72.0;14172.0;18.0
PARIS-MONTSOURIS;196609;31.1;;78.0;13320.0;17.1
PARIS-MONTSOURIS;196610;133.9;;85.0;6312.0;13.1
PARIS-MONTSOURIS;196611;79.2;;84.0;3630.0;6.0
PARIS-MONTSOURIS;196612;94.7;;85.0;2220.0;6.7
PARIS-MONTSOURIS;196701;24.6;;83.0;4590.0;4.6
PARIS-MONTSOURIS;196702;41.5;;76.0;7032.0;7.1
PARIS-MONTSOURIS;196703;27.8;;71.0;10536.0;9.0
PARIS-MONTSOURIS;196704;37.4;;67.0;12666.0;9.9
PARIS-MONTSOURIS;196705;83.3;;69.0;14004.0;13.7
PARIS-MONTSOURIS;196706;11.2;;;15210.0;16.7
PARIS-MONTSOURIS;196707;47.9;;64.0;19596.0;21.2
PARIS-MONTSOURIS;196708;41.3;;72.0;13656.0;18.8
PARIS-MONTSOURIS;196709;66.7;;79.0;9642.0;16.2
PARIS-MONTSOURIS;196710;92.4;;83.0;7986.0;13.8
PARIS-MONTSOURIS;196711;61.1;;85.0;4860.0;7.1
PARIS-MONTSOURIS;196712;55.8;;86.0;3474.0;4.2
PARIS-MONTSOURIS;196801;83.5;;84.0;3600.0;4.5
PARIS-MONTSOURIS;196802;61.6;;81.0;5028.0;4.4
PARIS-MONTSOURIS;196803;44.1;;71.0;8106.0;8.2
PARIS-MONTSOURIS;196804;40.1;;63.0;13392.0;11.2
PARIS-MONTSOURIS;196805;55.3;;73.0;10506.0;12.6
PARIS-MONTSOURIS;196806;49.0;;71.0;12774.0;17.1
PARIS-MONTSOURIS;196807;33.2;;71.0;14364.0;18.5
PARIS-MONTSOURIS;196808;73.7;;78.0;10716.0;18.5
PARIS-MONTSOURIS;196809;72.6;;81.0;9714.0;16.2
PARIS-MONTSOURIS;196810;44.2;;87.0;5880.0;14.2
PARIS-MONTSOURIS;196811;25.2;;88.0;3960.0;6.4
PARIS-MONTSOURIS;196812;50.2;;88.0;1974.0;2.5
PARIS-MONTSOURIS;196901;36.8;;84.0;1836.0;6.1
PARIS-MONTSOURIS;196902;30.6;;78.0;6234.0;3.3
PARIS-MONTSOURIS;196903;49.4;;74.0;6696.0;7.6
PARIS-MONTSOURIS;196904;53.6;;64.0;12096.0;10.9
PARIS-MONTSOURIS;196905;79.5;;73.0;13446.0;14.7
PARIS-MONTSOURIS;196906;69.6;;69.0;14394.0;16.6
PARIS-MONTSOURIS;196907;28.5;;72.0;14880.0;20.6
PARIS-MONTSOURIS;196908;73.4;;71.0;12534.0;19.1
PARIS-MONTSOURIS;196909;37.9;;78.0;10392.0;17.3
PARIS-MONTSOURIS;196910;7.7;;82.0;10824.0;14.4
PARIS-MONTSOURIS;196911;82.2;;82.0;4824.0;7.9
PARIS-MONTSOURIS;196912;67.0;;85.0;1794.0;1.6
PARIS-MONTSOURIS;197001;56.6;;87.0;2040.0;4.9
PARIS-MONTSOURIS;197002;116.9;;78.0;5220.0;5.2
PARIS-MONTSOURIS;197003;64.9;;78.0;5778.0;5.1
PARIS-MONTSOURIS;197004;73.8;;;7410.0;8.7
PARIS-MONTSOURIS;197005;32.6;;68.0;13752.0;15.0
PARIS-MONTSOURIS;197006;71.1;;69.0;14064.0;19.3
PARIS-MONTSOURIS;197007;34.2;;69.0;14706.0;18.6
PARIS-MONTSOURIS;197008;40.3;;73.0;11964.0;19.3
PARIS-MONTSOURIS;197009;21.4;;74.0;11928.0;17.9
PARIS-MONTSOURIS;197010;22.2;;80.0;7434.0;12.5
PARIS-MONTSOURIS;197011;66.1;;80.0;4506.0;9.4
PARIS-MONTSOURIS;197012;30.5;;82.0;3774.0;3.4
PARIS-MONTSOURIS;197101;66.1;;84.0;3660.0;4.2
PARIS-MONTSOURIS;197102;30.4;;77.0;5244.0;5.7
PARIS-MONTSOURIS;197103;31.3;;70.0;9138.0;5.2
PARIS-MONTSOURIS;197104;40.3;;64.0;13182.0;12.1
PARIS-MONTSOURIS;197105;85.3;;72.0;12192.0;16.2
PARIS-MONTSOURIS;197106;61.9;;74.0;10422.0;16.0
PARIS-MONTSOURIS;197107;53.9;;65.0;19158.0;20.8
PARIS-MONTSOURIS;197108;52.5;;72.0;13596.0;19.1
PARIS-MONTSOURIS;197109;4.8;;68.0;15342.0;17.0
PARIS-MONTSOURIS;197110;13.3;;77.0;12006.0;13.0
PARIS-MONTSOURIS;197111;61.9;;83.0;4944.0;6.6
PARIS-MONTSOURIS;197112;6.7;;87.0;1710.0;5.3
PARIS-MONTSOURIS;197201;92.7;;86.0;2304.0;3.7
PARIS-MONTSOURIS;197202;64.2;;82.0;3966.0;6.4
PARIS-MONTSOURIS;197203;34.9;;65.0;11940.0;10.1
PARIS-MONTSOURIS;197204;47.7;;72.0;7776.0;10.3
PARIS-MONTSOURIS;197205;66.3;;73.0;10146.0;13.2
PARIS-MONTSOURIS;197206;33.2;;70.0;12444.0;15.1
PARIS-MONTSOURIS;197207;168.4;;72.0;13926.0;19.2
PARIS-MONTSOURIS;197208;63.6;;74.0;13248.0;17.9
PARIS-MONTSOURIS;197209;41.6;;75.0;10590.0;14.2
PARIS-MONTSOURIS;197210;21.2;;75.0;10770.0;11.8
PARIS-MONTSOURIS;197211;88.2;;84.0;4176.0;7.9
PARIS-MONTSOURIS;197212;18.0;;82.0;5430.0;5.3
PARIS-MONTSOURIS;197301;23.8;;83.0;2766.0;3.9
PARIS-MONTSOURIS;197302;39.6;;81.0;4176.0;4.4
PARIS-MONTSOURIS;197303;3.8;;63.0;12984.0;7.8
PARIS-MONTSOURIS;197304;46.5;;68.0;8616.0;9.3
PARIS-MONTSOURIS;197305;89.2;;72.0;13206.0;14.5
PARIS-MONTSOURIS;197306;58.6;;66.0;15954.0;18.5
PARIS-MONTSOURIS;197307;51.6;;72.0;11616.0;18.9
PARIS-MONTSOURIS;197308;28.7;;68.0;15744.0;21.5
PARIS-MONTSOURIS;197309;81.0;;73.0;13248.0;18.0
PARIS-MONTSOURIS;197310;55.8;;80.0;9954.0;11.8
PARIS-MONTSOURIS;197311;48.6;;80.0;6126.0;7.3
PARIS-MONTSOURIS;197312;49.2;;83.0;3228.0;4.8
PARIS-MONTSOURIS;197401;63.8;;81.0;4452.0;7.5
PARIS-MONTSOURIS;197402;35.0;;78.0;5760.0;6.3
PARIS-MONTSOURIS;197403;59.7;;79.0;5694.0;8.3
PARIS-MONTSOURIS;197404;34.8;;66.0;12636.0;11.5
PARIS-MONTSOURIS;197405;53.0;;69.0;13122.0;13.7
PARIS-MONTSOURIS;197406;58.2;;69.0;14010.0;17.2
PARIS-MONTSOURIS;197407;27.4;;70.0;15180.0;18.5
PARIS-MONTSOURIS;197408;41.9;;70.0;13890.0;19.7
PARIS-MONTSOURIS;197409;107.6;;79.0;9732.0;15.1
PARIS-MONTSOURIS;197410;91.2;;;4440.0;8.9
PARIS-MONTSOURIS;197411;61.3;;83.0;3294.0;8.5
PARIS-MONTSOURIS;197412;33.9;;81.0;3480.0;8.5
PARIS-MONTSOURIS;197501;68.6;;84.0;3276.0;7.7
PARIS-MONTSOURIS;197502;21.9;;75.0;10146.0;6.9
PARIS-MONTSOURIS;197503;65.3;;79.0;4374.0;6.1
PARIS-MONTSOURIS;197504;30.1;;71.0;10182.0;10.5
PARIS-MONTSOURIS;197505;100.7;;72.0;11346.0;12.9
PARIS-MONTSOURIS;197506;29.9;;64.0;15582.0;17.1
PARIS-MONTSOURIS;197507;46.2;;67.0;17892.0;20.2
PARIS-MONTSOURIS;197508;46.9;;68.0;15504.0;21.8
PARIS-MONTSOURIS;197509;143.9;;79.0;9690.0;16.9
PARIS-MONTSOURIS;197510;21.6;;83.0;5574.0;10.5
PARIS-MONTSOURIS;197511;71.6;;84.0;2940.0;7.4
PARIS-MONTSOURIS;197512;11.1;;81.0;3438.0;3.6
PARIS-MONTSOURIS;197601;14.1;;;2112.0;5.6
PARIS-MONTSOURIS;197602;25.2;;81.0;3774.0;5.5
PARIS-MONTSOURIS;197603;31.3;;65.0;10812.0;6.9
PARIS-MONTSOURIS;197604;20.7;;61.0;14958.0;10.5
PARIS-MONTSOURIS;197605;17.1;;62.0;15426.0;16.1
PARIS-MONTSOURIS;197606;1.0;;54.0;18534.0;21.7
PARIS-MONTSOURIS;197607;84.9;;60.0;16116.0;22.3
PARIS-MONTSOURIS;197608;21.5;;58.0;19020.0;20.9
PARIS-MONTSOURIS;197609;46.2;;75.0;8904.0;15.8
PARIS-MONTSOURIS;197610;44.0;;83.0;6828.0;13.4
PARIS-MONTSOURIS;197611;44.5;;83.0;3300.0;7.7
PARIS-MONTSOURIS;197612;66.2;;86.0;2790.0;3.3
PARIS-MONTSOURIS;197701;60.0;;83.0;3690.0;4.6
PARIS-MONTSOURIS;197702;88.6;;80.0;4830.0;7.5
PARIS-MONTSOURIS;197703;36.6;;72.0;8910.0;9.8
PARIS-MONTSOURIS;197704;44.1;;67.0;12282.0;9.5
PARIS-MONTSOURIS;197705;70.8;;71.0;12162.0;13.7
PARIS-MONTSOURIS;197706;74.0;;74.0;8916.0;15.7
PARIS-MONTSOURIS;197707;108.9;;71.0;10812.0;18.8
PARIS-MONTSOURIS;197708;46.0;;73.0;12942.0;17.9
PARIS-MONTSOURIS;197709;8.8;;72.0;13062.0;15.3
PARIS-MONTSOURIS;197710;58.5;;84.0;8172.0;14.0
PARIS-MONTSOURIS;197711;71.4;;81.0;5490.0;8.0
PARIS-MONTSOURIS;197712;48.8;;82.0;3984.0;6.7
PARIS-MONTSOURIS;197801;89.7;;;3084.0;3.8
PARIS-MONTSOURIS;197802;78.2;;82.0;1890.0;3.7
PARIS-MONTSOURIS;197803;108.5;;73.0;7650.0;8.5
PARIS-MONTSOURIS;197804;63.4;;70.0;9786.0;9.1
PARIS-MONTSOURIS;197805;70.1;;71.0;8832.0;13.9
PARIS-MONTSOURIS;197806;65.5;;;10134.0;16.1
PARIS-MONTSOURIS;197807;58.3;;74.0;10938.0;17.9
PARIS-MONTSOURIS;197808;26.9;;74.0;13986.0;17.5
PARIS-MONTSOURIS;197809;44.7;;72.0;13008.0;16.4
PARIS-MONTSOURIS;197810;9.3;;78.0;9438.0;13.2
PARIS-MONTSOURIS;197811;9.2;;83.0;6240.0;7.0
PARIS-MONTSOURIS;197812;118.8;;82.0;2772.0;5.8
PARIS-MONTSOURIS;197901;29.3;;80.0;5082.0;-0.2
PARIS-MONTSOURIS;197902;70.5;;81.0;2760.0;3.8
PARIS-MONTSOURIS;197903;116.4;;79.0;5460.0;7.2
PARIS-MONTSOURIS;197904;56.9;;68.0;8478.0;9.7
PARIS-MONTSOURIS;197905;49.1;;70.0;12072.0;13.7
PARIS-MONTSOURIS;197906;71.2;;71.0;10482.0;17.4
PARIS-MONTSOURIS;197907;11.1;;65.0;15186.0;19.1
PARIS-MONTSOURIS;197908;61.7;;72.0;12048.0;17.8
PARIS-MONTSOURIS;197909;23.6;;74.0;11412.0;16.6
PARIS-MONTSOURIS;197910;84.9;;86.0;5262.0;13.2
PARIS-MONTSOURIS;197911;47.2;;83.0;6318.0;7.7
PARIS-MONTSOURIS;197912;107.1;;83.0;2700.0;6.8
PARIS-MONTSOURIS;198001;35.1;;81.0;3978.0;2.3
PARIS-MONTSOURIS;198002;50.2;;80.0;4710.0;7.3
PARIS-MONTSOURIS;198003;94.3;;75.0;4488.0;7.1
PARIS-MONTSOURIS;198004;9.8;;64.0;8958.0;10.1
PARIS-MONTSOURIS;198005;51.1;;67.0;12228.0;13.8
PARIS-MONTSOURIS;198006;84.8;;70.0;12240.0;16.3
PARIS-MONTSOURIS;198007;108.0;;74.0;9528.0;17.3
PARIS-MONTSOURIS;198008;26.3;;70.0;13182.0;19.9
PARIS-MONTSOURIS;198009;41.4;;75.0;11844.0;17.8
PARIS-MONTSOURIS;198010;63.6;;79.0;7968.0;11.5
PARIS-MONTSOURIS;198011;47.1;;79.0;5952.0;6.1
PARIS-MONTSOURIS;198012;78.3;;83.0;3288.0;4.3
PARIS-MONTSOURIS;198101;56.5;;81.0;3972.0;5.2
PARIS-MONTSOURIS;198102;38.4;;76.0;6582.0;4.1
PARIS-MONTSOURIS;198103;55.7;;76.0;4686.0;10.7
PARIS-MONTSOURIS;198104;24.8;;71.0;8760.0;11.1
PARIS-MONTSOURIS;198105;109.4;;78.0;8148.0;14.0
PARIS-MONTSOURIS;198106;62.2;;73.0;9966.0;16.5
PARIS-MONTSOURIS;198107;45.2;;74.0;10482.0;18.7
PARIS-MONTSOURIS;198108;22.2;;72.0;13818.0;19.7
PARIS-MONTSOURIS;198109;40.7;;74.0;10062.0;17.0
PARIS-MONTSOURIS;198110;153.1;;83.0;5628.0;11.4
PARIS-MONTSOURIS;198111;30.6;;79.0;4440.0;8.3
PARIS-MONTSOURIS;198112;107.1;;82.0;2580.0;4.6
PARIS-MONTSOURIS;198201;54.8;;;3810.0;4.6
PARIS-MONTSOURIS;198202;21.6;;;5124.0;6.1
PARIS-MONTSOURIS;198203;49.2;;;9840.0;7.9
PARIS-MONTSOURIS;198204;13.7;;60.0;12102.0;10.5
PARIS-MONTSOURIS;198205;104.4;;67.0;11754.0;15.0
PARIS-MONTSOURIS;198206;87.8;;;12336.0;19.2
PARIS-MONTSOURIS;198207;46.7;;;14220.0;21.2
PARIS-MONTSOURIS;198208;34.2;;76.0;11058.0;18.7
PARIS-MONTSOURIS;198209;48.1;;79.0;11322.0;18.8
PARIS-MONTSOURIS;198210;92.4;;;4584.0;11.9
PARIS-MONTSOURIS;198211;65.1;;87.0;4104.0;9.1
PARIS-MONTSOURIS;198212;82.6;;;2244.0;5.5
PARIS-MONTSOURIS;198301;45.5;;83.0;2916.0;7.0
PARIS-MONTSOURIS;198302;57.9;;75.0;6474.0;3.3
PARIS-MONTSOURIS;198303;37.3;;;6744.0;8.4
PARIS-MONTSOURIS;198304;105.3;;;7284.0;10.1
PARIS-MONTSOURIS;198305;69.6;;78.0;8850.0;12.7
PARIS-MONTSOURIS;198306;70.1;;;12966.0;18.9
PARIS-MONTSOURIS;198307;62.8;;;16260.0;23.5
PARIS-MONTSOURIS;198308;21.4;;72.0;14742.0;20.8
PARIS-MONTSOURIS;198309;69.7;;;10626.0;16.7
PARIS-MONTSOURIS;198310;17.9;;78.0;10326.0;12.7
PARIS-MONTSOURIS;198311;27.1;;;6660.0;8.3
PARIS-MONTSOURIS;198312;38.0;;84.0;4380.0;5.4
PARIS-MONTSOURIS;198401;103.6;;;3882.0;5.3
PARIS-MONTSOURIS;198402;32.8;;77.0;5724.0;4.7
PARIS-MONTSOURIS;198403;41.1;;74.0;9354.0;6.5
PARIS-MONTSOURIS;198404;25.2;;61.0;14352.0;11.1
PARIS-MONTSOURIS;198405;112.3;;;7188.0;11.8
PARIS-MONTSOURIS;198406;29.0;;;15372.0;17.5
PARIS-MONTSOURIS;198407;51.0;;67.0;15726.0;20.0
PARIS-MONTSOURIS;198408;43.8;;;12156.0;19.6
PARIS-MONTSOURIS;198409;115.4;;;5628.0;15.3
PARIS-MONTSOURIS;198410;83.7;;;5688.0;12.8
PARIS-MONTSOURIS;198411;70.3;;88.0;6012.0;10.6
PARIS-MONTSOURIS;198412;37.1;;;4170.0;5.7
PARIS-MONTSOURIS;198501;31.9;;;3312.0;-0.3
PARIS-MONTSOURIS;198502;13.6;;;7866.0;3.9
PARIS-MONTSOURIS;198503;66.3;;;7692.0;6.4
PARIS-MONTSOURIS;198504;58.4;;;11148.0;11.4
PARIS-MONTSOURIS;198505;60.0;;77.0;8778.0;14.6
PARIS-MONTSOURIS;198506;46.3;;;11034.0;16.4
PARIS-MONTSOURIS;198507;70.6;;;15864.0;20.2
PARIS-MONTSOURIS;198508;31.7;;79.0;12642.0;18.1
PARIS-MONTSOURIS;198509;30.8;;;14796.0;18.3
PARIS-MONTSOURIS;198510;11.1;;;12024.0;12.5
PARIS-MONTSOURIS;198511;59.1;;;3822.0;4.9
PARIS-MONTSOURIS;198512;21.1;;;3078.0;6.7
PARIS-MONTSOURIS;198601;84.2;;;3522.0;4.8
PARIS-MONTSOURIS;198602;22.3;;;6756.0;-1.1
PARIS-MONTSOURIS;198603;71.8;;;7590.0;7.0
PARIS-MONTSOURIS;198604;96.8;;;7398.0;8.1
PARIS-MONTSOURIS;198605;22.1;;69.0;11868.0;14.9
PARIS-MONTSOURIS;198606;31.9;;;14556.0;19.4
PARIS-MONTSOURIS;198607;13.4;;;13176.0;19.5
PARIS-MONTSOURIS;198608;50.5;;;11208.0;18.2
PARIS-MONTSOURIS;198609;52.5;;;10968.0;14.2
PARIS-MONTSOURIS;198610;54.1;;85.0;7872.0;14.3
PARIS-MONTSOURIS;198611;39.4;;85.0;5646.0;9.2
PARIS-MONTSOURIS;198612;72.5;;85.0;4056.0;6.4
PARIS-MONTSOURIS;198701;28.2;;78.0;3498.0;-1.1
PARIS-MONTSOURIS;198702;35.9;;85.0;2394.0;4.1
PARIS-MONTSOURIS;198703;48.8;;71.0;6198.0;5.5
PARIS-MONTSOURIS;198704;29.1;;67.0;12168.0;13.4
PARIS-MONTSOURIS;198705;63.8;;71.0;10560.0;12.6
PARIS-MONTSOURIS;198706;101.4;;79.0;8208.0;16.1
PARIS-MONTSOURIS;198707;62.0;;74.0;11316.0;19.3
PARIS-MONTSOURIS;198708;117.1;;;13398.0;19.4
PARIS-MONTSOURIS;198709;12.3;;81.0;8436.0;18.6
PARIS-MONTSOURIS;198710;104.4;;88.0;6000.0;13.1
PARIS-MONTSOURIS;198711;61.6;;89.0;3372.0;7.7
PARIS-MONTSOURIS;198712;42.2;;87.0;2748.0;5.2
PARIS-MONTSOURIS;198801;118.0;;;3282.0;7.8
PARIS-MONTSOURIS;198802;60.5;;76.0;6474.0;6.0
PARIS-MONTSOURIS;198803;76.3;;78.0;3504.0;7.9
PARIS-MONTSOURIS;198804;26.2;;69.0;10722.0;11.7
PARIS-MONTSOURIS;198805;67.0;;74.0;9300.0;15.6
PARIS-MONTSOURIS;198806;22.1;;75.0;10518.0;17.4
PARIS-MONTSOURIS;198807;125.8;;76.0;12264.0;18.2
PARIS-MONTSOURIS;198808;27.3;;72.0;14208.0;19.7
PARIS-MONTSOURIS;198809;46.1;;85.0;6654.0;16.1
PARIS-MONTSOURIS;198810;68.2;;86.0;7032.0;13.3
PARIS-MONTSOURIS;198811;36.6;;86.0;6546.0;7.2
PARIS-MONTSOURIS;198812;60.2;;;1626.0;8.2
PARIS-MONTSOURIS;198901;24.8;;91.0;4248.0;5.2
PARIS-MONTSOURIS;198902;47.6;;;5082.0;6.8
PARIS-MONTSOURIS;198903;71.7;;75.0;9546.0;10.9
PARIS-MONTSOURIS;198904;105.8;;76.0;7104.0;9.4
PARIS-MONTSOURIS;198905;14.1;;63.0;18918.0;17.5
PARIS-MONTSOURIS;198906;56.7;;66.0;14868.0;17.9
PARIS-MONTSOURIS;198907;34.3;;66.0;15006.0;21.2
PARIS-MONTSOURIS;198908;34.6;;66.0;14772.0;20.4
PARIS-MONTSOURIS;198909;71.3;;;10704.0;17.8
PARIS-MONTSOURIS;198910;25.8;;77.0;8496.0;14.6
PARIS-MONTSOURIS;198911;32.4;;79.0;8160.0;7.7
PARIS-MONTSOURIS;198912;77.0;;84.0;3426.0;5.9
PARIS-MONTSOURIS;199001;36.7;;87.0;2928.0;6.1
PARIS-MONTSOURIS;199002;78.0;;76.0;6522.0;10.0
PARIS-MONTSOURIS;199003;6.1;;67.0;10218.0;10.3
PARIS-MONTSOURIS;199004;56.2;;65.0;11970.0;10.5
PARIS-MONTSOURIS;199005;7.6;;55.0;17610.0;17.4
PARIS-MONTSOURIS;199006;85.7;;69.0;9246.0;16.7
PARIS-MONTSOURIS;199007;33.9;;53.0;17988.0;20.6
PARIS-MONTSOURIS;199008;9.0;;54.0;16704.0;22.2
PARIS-MONTSOURIS;199009;36.2;;66.0;12186.0;16.1
PARIS-MONTSOURIS;199010;76.8;;81.0;9108.0;14.4
PARIS-MONTSOURIS;199011;30.1;;88.0;4830.0;8.2
PARIS-MONTSOURIS;199012;44.4;;86.0;2466.0;4.7
PARIS-MONTSOURIS;199101;54.3;;86.0;5154.0;5.0
PARIS-MONTSOURIS;199102;15.2;;84.0;5430.0;2.4
PARIS-MONTSOURIS;199103;62.2;;73.0;6222.0;10.7
PARIS-MONTSOURIS;199104;33.6;;64.0;12480.0;10.8
PARIS-MONTSOURIS;199105;18.0;;69.0;12552.0;12.9
PARIS-MONTSOURIS;199106;46.2;;76.0;8826.0;15.3
PARIS-MONTSOURIS;199107;48.4;;75.0;13200.0;20.4
PARIS-MONTSOURIS;199108;21.9;;69.0;17982.0;21.6
PARIS-MONTSOURIS;199109;46.2;;78.0;11304.0;18.6
PARIS-MONTSOURIS;199110;33.4;;87.0;5952.0;11.9
PARIS-MONTSOURIS;199111;65.7;;89.0;4482.0;7.3
PARIS-MONTSOURIS;199112;26.4;;84.0;5192.0;4.6
PARIS-MONTSOURIS;199201;8.0;;84.0;4158.0;4.0
PARIS-MONTSOURIS;199202;26.1;;84.0;5973.0;6.3
PARIS-MONTSOURIS;199203;49.2;;82.0;5508.0;9.3
PARIS-MONTSOURIS;199204;30.1;;76.0;8270.0;10.9
PARIS-MONTSOURIS;199205;132.7;;74.0;16858.0;17.0
PARIS-MONTSOURIS;199206;57.0;;84.0;9884.0;17.7
PARIS-MONTSOURIS;199207;28.8;;79.0;12880.0;20.8
PARIS-MONTSOURIS;199208;68.2;;80.0;9738.0;21.1
PARIS-MONTSOURIS;199209;44.8;;84.0;8009.0;16.1
PARIS-MONTSOURIS;199210;55.2;;86.0;6245.0;10.1
PARIS-MONTSOURIS;199211;82.2;;93.0;2978.0;9.7
PARIS-MONTSOURIS;199212;62.8;;92.0;2903.0;5.5
PARIS-MONTSOURIS;199301;49.4;;;3240.0;7.4
